<<<<<<<============************************====================>>>>>>>>>
	 	    Developed by:
	Prof. Chiranjeev Kumar, Prof. Haider Banka
		   Himanshu Ranjan Seth
	 Department of Computer Science & Engg.,
	 INDIAN INSTITUTE OF TECHNOLOGY, Dhanbad
<<<<<<<============************************====================>>>>>>>>>
IEEE 802.15.4: Yes, Sub-GHz: No, BLE: Yes, Prop: Yes
4486712,240630266,1919540,69076738,11442,643528,5076,183472
4497448,241275006,1924686,69255906,10736,644740,5146,179168
4508240,241919456,1929832,69435320,10792,644450,5146,179414
4519234,242563940,1934980,69615864,10994,644484,5148,180544
4530060,243208358,1940126,69795054,10826,644418,5146,179190
4540620,243853256,1945200,69973816,10560,644898,5074,178762
4551358,244497762,1950348,70152402,10738,644506,5148,178586
4562610,245141964,1955426,70334258,11252,644202,5078,181856
4573732,245786108,1960570,70514954,11122,644144,5144,180696
4584490,246430826,1965712,70694130,10758,644718,5142,179176
4596352,247074374,1970854,70878580,11862,643548,5142,184450
4608768,247717230,1975994,71065018,12416,642856,5140,186438
4621142,248360058,1981066,71251786,12372,642828,5072,186768
4633508,249003052,1986152,71438702,12366,642994,5086,186916
4644776,249647250,1991294,71620156,11268,644198,5142,181454
4657140,250290218,1996446,71806954,12364,642968,5152,186798
4669472,250933244,2001454,71993382,12332,643026,5008,186428
4681956,251576120,2006594,72180158,12484,642876,5140,186776
4694224,252219134,2011740,72366318,12268,643014,5146,186160
4705950,252862922,2016876,72550534,11726,643788,5136,184216
4718354,253505744,2021958,72737456,12404,642822,5082,186922
4730668,254148848,2027046,72923878,12314,643104,5088,186422
4743126,254791750,2032186,73110654,12458,642902,5140,186776
4755376,255434782,2037326,73296804,12250,643032,5140,186150
4767470,256078224,2042336,73482866,12094,643442,5010,186062
4778606,256722354,2047474,73664080,11136,644130,5138,181214
4789602,257366886,2052552,73844356,10996,644532,5078,180276
4801804,258009968,2057690,74030226,12202,643082,5138,185870
4812876,258654304,2062828,74211070,11072,644336,5138,180844
4824624,259297924,2067904,74395492,11746,643620,5076,184422
4837114,259940566,2073036,74582284,12490,642642,5132,186792
4849600,260583516,2078172,74769126,12486,642950,5136,186842
4861948,261226528,2083320,74955942,12348,643012,5148,186816
4873256,261870624,2088396,75137944,11308,644096,5076,182002
4884532,262514722,2093542,75319624,11276,644098,5146,181680
4897020,263157460,2098682,75506404,12488,642738,5140,186780
4909480,263800436,2103754,75693344,12460,642976,5072,186940
4921964,264443388,2108890,75880188,12484,642952,5136,186844
4934444,265086116,2113966,76067034,12480,642728,5076,186846
4946884,265729116,2119116,76253876,12440,643000,5150,186842
4958616,266372802,2124136,76438166,11732,643686,5020,184290
4969930,267016844,2129280,76619822,11314,644042,5144,181656
4982418,267659582,2134418,76806602,12488,642738,5138,186780
4994912,268302524,2139554,76993438,12494,642942,5136,186836
5007348,268945514,2144684,77180274,12436,642990,5130,186836
5018762,269589396,2149770,77362820,11414,643882,5086,182546
5029676,270233940,2154912,77542414,10914,644544,5142,179594
5041376,270877558,2160052,77726658,11700,643618,5140,184244
5053876,271520284,2165192,77913434,12500,642726,5140,186776
5066362,272163234,2170332,78100272,12486,642950,5140,186838
5078822,272806228,2175406,78287186,12460,642994,5074,186914
5090966,273449488,2180482,78473286,12144,643260,5076,186100
5102480,274093198,2185626,78655548,11514,643710,5144,182262
5114286,274736886,2190706,78839956,11806,643688,5080,184408
5125984,275380470,2195846,79024186,11698,643584,5140,184230
5138488,276023192,2200996,79210962,12504,642722,5150,186776
5150982,276666134,2206124,79397808,12494,642942,5128,186846
5163274,277309232,2211204,79584244,12292,643098,5080,186436
5175460,277952554,2216344,79769594,12186,643322,5140,185350
5187158,278596096,2221482,79953834,11698,643542,5138,184240
5199632,279238848,2226612,80140618,12474,642752,5130,186784
5212098,279881818,2231692,80327518,12466,642970,5080,186900
5224616,280524736,2236834,80514350,12518,642918,5142,186832
5237042,281167526,2241968,80700632,12426,642790,5134,186282
5249324,281810808,2247046,80887686,12282,643282,5078,187054
5261558,282454014,2252130,81073922,12234,643206,5084,186236
5273524,283097196,2257268,81258774,11966,643182,5138,184852
5285516,283740484,2262414,81444106,11992,643288,5146,185332
5298016,284383420,2267556,81630942,12500,642936,5142,186836
5310474,285026416,2272706,81817788,12458,642996,5150,186846
5322622,285669672,2277786,82003896,12148,643256,5080,186108
5334126,286313392,2282860,82186718,11504,643720,5074,182822
5346134,286956666,2287998,82372042,12008,643274,5138,185324
5358620,287599616,2293074,82558946,12486,642950,5076,186904
5371102,288242570,2298158,82745842,12482,642954,5084,186896
5383528,288885360,2303302,82932120,12426,642790,5144,186278
5395608,289528786,2308378,83118074,12080,643426,5076,185954
5407314,290172420,2313512,83302310,11706,643634,5134,184236
5419806,290815154,2318648,83489082,12492,642734,5136,186772
5432298,291458098,2323726,83675980,12492,642944,5078,186898
5444772,292101044,2328872,83862812,12474,642946,5146,186832
5457240,292743818,2333946,84049650,12468,642774,5074,186838
5469410,293387204,2339012,84235768,12170,643386,5066,186118
5481100,294030794,2344670,84419996,11690,643590,5658,184228
5493594,294673526,2349814,84606774,12494,642732,5144,186778
5506082,295316458,2354940,84793614,12488,642932,5126,186840
5518308,295959886,2360022,84979838,12226,643428,5082,186224
5530242,296603038,2365158,85164596,11934,643152,5136,184758
5542288,297246272,2370300,85349930,12046,643234,5142,185334
5554790,297889206,2375448,85536760,12502,642934,5148,186830
5567266,298532166,2380518,85723662,12476,642960,5070,186902
5579694,299174954,2385656,85909940,12428,642788,5138,186278
5591792,299818362,2390736,86095886,12098,643408,5080,185946
5603476,300462018,2395882,86280114,11684,643656,5146,184228
5615966,301104754,2400960,86466952,12490,642736,5078,186838
5628324,301747796,2405972,86653500,12358,643042,5012,186548
5639370,302392248,2411104,86834330,11046,644452,5132,180830
5650546,303036372,2416250,87015740,11176,644124,5146,181410
5661626,303680654,2421388,87196634,11080,644282,5138,180894
5672808,304324830,2426534,87378038,11182,644176,5146,181404
5683916,304969084,2431676,87558930,11108,644254,5142,180892
5695024,305613296,2436810,87739568,11108,644212,5134,180638
5706030,306257800,2441952,87919238,11006,644504,5142,179670
